Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,
8.810910463,0,25,-10.85320169,57,50,1,0,,,
8.843323708,0.340738722,26,-10.85320169,57,53,1,0,,,
8.875476122,0.340738722,26,-10.50309841,58,53,0,0,,,
8.907624722,0.681477443,27,-10.85320169,57,55,1,0,,,
8.939505577,0.340738722,26,-10.85320169,57,57,0,0,,,
8.971591949,0.340738722,26,-10.85320169,57,55,0,0,,,
9.002899885,0.340738722,26,-10.85320169,57,57,1,0,,,
9.035089016,0,25,-10.85320169,57,58,1,0,,,
9.067136288,0.340738722,26,-10.85320169,57,55,1,0,,,
9.099155903,1.022216165,28,-10.85320169,57,55,0,0,,,
9.131675243,0.340738722,26,-10.85320169,57,51,1,0,,,
9.163561821,-0.681477443,23,-10.85320169,57,55,1,0,,,
9.195518017,0,25,-11.20330497,56,55,1,0,,,
9.227734566,0.340738722,26,-10.85320169,57,55,1,0,,,
9.259794474,-0.340738722,24,-10.85320169,57,51,1,0,,,
9.291443825,0.340738722,26,-10.85320169,57,55,0,0,,,
9.32415247,0.340738722,26,-10.85320169,57,51,1,0,,,
9.35559392,0.681477443,27,-10.85320169,57,54,1,0,,,
9.387907982,0.340738722,26,-10.85320169,57,54,1,0,,,
9.419660568,0,25,-10.85320169,57,54,1,0,,,
9.451298714,0.340738722,26,-11.55340826,55,55,1,0,,,
9.483717203,0.340738722,26,-10.85320169,57,59,1,0,,,
9.515978098,-0.340738722,24,-10.85320169,57,59,1,0,,,
9.547940493,0,25,-10.85320169,57,54,1,0,,,
9.579991579,-0.340738722,24,-10.85320169,57,54,1,0,,,
9.611958504,0.340738722,26,-10.85320169,57,54,1,0,,,
9.644023418,0.340738722,26,-10.50309841,58,49,1,0,,,
9.676068544,0.340738722,26,-10.85320169,57,54,1,0,,,
9.707751989,1.022216165,28,-10.85320169,57,53,1,0,,,
9.740746021,0.340738722,26,-10.85320169,57,51,0,0,,,
9.772133112,0,25,-10.85320169,57,52,1,0,,,
9.803559303,0.681477443,27,-10.85320169,57,54,0,0,,,
9.835936785,0.340738722,26,-10.50309841,58,50,0,0,,,
9.867920876,0,25,-10.85320169,57,55,1,0,,,
9.900071621,0.340738722,26,-11.55340826,55,56,1,0,,,
9.932208538,0.340738722,26,-10.85320169,57,55,1,0,,,
9.964224815,0.340738722,26,-10.85320169,57,54,0,0,,,
9.996172905,1.022216165,28,-10.85320169,57,54,1,0,,,
10.02822042,0,25,-10.15299513,59,54,1,0,,,
10.05992532,0.681477443,27,-10.85320169,57,54,0,0,,,
10.09207296,0.340738722,26,-10.85320169,57,55,1,0,,,
10.12392831,0.340738722,26,-11.55340826,55,55,0,0,,,
10.15612388,0.340738722,26,-10.85320169,57,55,0,0,,,
10.18793678,0,25,-10.85320169,57,55,0,0,,,
10.21989512,0.340738722,26,-10.85320169,57,56,1,0,,,
10.25213265,0,25,-11.20330497,56,55,1,0,,,
10.28453875,0,25,-10.85320169,57,55,1,0,,,
10.31614852,0.340738722,26,-10.85320169,57,55,1,0,,,
10.34805894,0.340738722,26,-11.20330497,56,54,1,0,,,
10.38052702,0.340738722,26,-10.85320169,57,50,1,0,,,
10.41214776,0,25,-11.20330497,56,55,0,0,,,
10.44443226,0.681477443,27,-10.85320169,57,54,1,0,,,
10.47645998,0.340738722,26,-9.802891853,60,46,1,0,,,
10.50823379,0.340738722,26,-10.85320169,57,54,0,0,,,
10.540519,-0.340738722,24,-11.20330497,56,54,1,0,,,
10.57278252,0.340738722,26,-11.55340826,55,54,1,0,,,
10.60454106,0.340738722,26,-10.85320169,57,55,1,0,,,
10.63664651,0,25,-10.85320169,57,54,0,0,,,
10.66824841,0.681477443,27,-10.50309841,58,55,0,0,,,
10.70055914,-0.340738722,24,-10.85320169,57,55,1,0,,,
10.73234701,0.340738722,26,-10.50309841,58,54,1,0,,,
10.76474237,0.340738722,26,-10.85320169,57,54,1,0,,,
10.79669666,0.340738722,26,-10.85320169,57,54,0,0,,,
10.82870817,0.340738722,26,-11.20330497,56,55,1,0,,,
10.86083746,0,25,-10.50309841,58,55,0,0,,,
10.89284277,-0.681477443,23,-10.85320169,57,54,1,0,,,
10.92489195,0.340738722,26,-10.85320169,57,55,0,0,,,
10.95705247,0.340738722,26,-10.85320169,57,47,1,0,,,
10.98883915,0.340738722,26,-10.85320169,57,55,1,0,,,
11.02074528,0.340738722,26,-11.55340826,55,55,1,0,,,
11.0524168,0.340738722,26,-10.85320169,57,61,1,0,,,
11.08470917,0.340738722,26,-10.85320169,57,52,1,0,,,
11.11679721,1.022216165,28,-11.20330497,56,55,0,0,,,
11.14903426,0,25,-10.85320169,57,49,1,0,,,
11.18075228,0.681477443,27,-10.50309841,58,55,1,0,,,
11.2131176,0.340738722,26,-10.85320169,57,56,0,0,,,
11.24500012,0,25,-11.20330497,56,56,0,0,,,
11.27715087,0.340738722,26,-10.85320169,57,56,1,0,,,
11.30874372,0.340738722,26,-10.85320169,57,55,0,0,,,
11.34124851,0,25,-11.55340826,55,55,2,0,,,
11.37358904,0,25,-10.85320169,57,56,1,0,,,
11.40513468,0.340738722,26,-10.85320169,57,56,1,0,,,
11.43734169,0.340738722,26,-10.50309841,58,56,1,0,,,
11.46875048,0.340738722,26,-10.85320169,57,56,1,0,,,
11.50091505,0.340738722,26,-10.85320169,57,59,1,0,,,
11.53330946,-0.681477443,23,-10.85320169,57,56,1,0,,,
11.56521893,0,25,-10.85320169,57,56,0,0,,,
11.59726834,-0.340738722,24,-10.50309841,58,56,1,0,,,
11.62911773,0,25,-10.85320169,57,55,1,0,,,
11.6614449,0.340738722,26,-10.50309841,58,55,0,0,,,
11.69350147,0.340738722,26,-10.50309841,58,55,0,0,,,
11.72551274,0.340738722,26,-10.85320169,57,54,0,0,,,
11.75750184,0.340738722,26,-10.85320169,57,54,1,0,,,
11.7900002,0,25,-10.85320169,57,50,1,0,,,
11.82142448,0.340738722,26,-10.85320169,57,55,1,0,,,
11.85319161,0.340738722,26,-10.50309841,58,46,0,0,,,
11.88556242,0.340738722,26,-10.85320169,57,56,1,0,,,
11.91720128,0.340738722,26,-10.85320169,57,55,1,0,,,
11.94912601,0.340738722,26,-10.85320169,57,55,1,0,,,
11.98276663,0.340738722,26,-10.85320169,57,52,1,0,,,
12.01377201,1.362954886,29,-10.85320169,57,55,1,0,,,
12.04538488,0.340738722,26,-10.85320169,57,53,1,0,,,
12.07690573,-0.681477443,23,-10.85320169,57,59,1,0,,,
12.1094346,0.340738722,26,-11.20330497,56,49,0,0,,,
12.14178562,0.340738722,26,-10.50309841,58,55,1,0,,,
12.17381954,0.340738722,26,-10.85320169,57,55,1,0,,,
12.20614171,0.340738722,26,-11.20330497,56,55,1,0,,,
12.23746252,0.340738722,26,-10.85320169,57,53,1,0,,,
12.2694819,0.340738722,26,-10.50309841,58,54,0,0,,,
12.301682,0.340738722,26,-10.85320169,57,56,1,0,,,
12.33393216,0.340738722,26,-11.20330497,56,55,1,0,,,
12.36577678,0.681477443,27,-10.85320169,57,54,1,0,,,
12.39766169,0.340738722,26,-10.50309841,58,55,0,0,,,
12.42974854,0.340738722,26,-10.85320169,57,58,1,0,,,
12.46199203,0.340738722,26,-11.20330497,56,55,1,0,,,
12.49359131,0.340738722,26,-10.50309841,58,60,1,0,,,
12.52607107,0,25,-10.85320169,57,55,1,0,,,
12.55803537,0.340738722,26,-11.20330497,56,47,1,0,,,
12.59013462,0.681477443,27,-10.15299513,59,55,1,0,,,
12.62225151,0.340738722,26,-10.85320169,57,55,0,0,,,
12.6537621,0,25,-10.85320169,57,55,1,0,,,
12.68592477,0.340738722,26,-10.85320169,57,51,1,0,,,
12.7177217,0.340738722,26,-10.85320169,57,55,1,0,,,
12.74977207,0,25,-10.85320169,57,54,1,0,,,
12.7817564,0,25,-10.85320169,57,53,0,0,,,
12.81424093,0.340738722,26,-10.85320169,57,55,0,0,,,
12.84621263,0,25,-10.85320169,57,56,0,0,,,
12.87832332,0.340738722,26,-10.85320169,57,55,1,0,,,
12.91046715,0.340738722,26,-10.85320169,57,53,1,0,,,
12.94237471,0.340738722,26,-10.85320169,57,55,1,0,,,
12.97444749,0.340738722,26,-10.85320169,57,54,0,0,,,
13.00660539,0.340738722,26,-10.85320169,57,55,0,0,,,
13.0384059,0.340738722,26,-10.85320169,57,55,1,0,,,
13.07017016,0.340738722,26,-10.85320169,57,55,1,0,,,
13.10200429,0.340738722,26,-10.85320169,57,52,0,0,,,
13.13403893,1.022216165,28,-10.85320169,57,55,1,0,,,
13.16625834,0.681477443,27,-10.85320169,57,50,1,0,,,
13.19852352,0.681477443,27,-10.50309841,58,55,1,0,,,
13.23060918,0.681477443,27,-10.85320169,57,54,1,0,,,
13.2621758,0.340738722,26,-10.85320169,57,59,0,0,,,
13.29454327,0,25,-10.85320169,57,56,0,0,,,
13.32618833,0,25,-10.85320169,57,56,1,0,,,
13.35869431,0.340738722,26,-10.85320169,57,52,1,0,,,
13.39061666,0.681477443,27,-10.15299513,59,51,1,0,,,
13.4228816,0.340738722,26,-11.55340826,55,55,1,0,,,
13.45438695,0.340738722,26,-10.50309841,58,55,0,0,,,
13.4864583,0.340738722,26,-10.85320169,57,55,1,0,,,
13.51829481,0.340738722,26,-10.85320169,57,56,1,0,,,
13.55041289,-1.022216165,22,-10.85320169,57,55,1,0,,,
13.5829196,0.340738722,26,-10.85320169,57,53,1,0,,,
13.61443567,0.340738722,26,-10.85320169,57,55,1,0,,,
13.64691257,0.340738722,26,-11.20330497,56,58,1,0,,,
13.67851949,0.340738722,26,-10.85320169,57,55,1,0,,,
13.71086693,0.340738722,26,-10.85320169,57,58,0,0,,,
13.74304223,0,25,-10.85320169,57,55,1,0,,,
13.77499819,0.340738722,26,-10.85320169,57,58,1,0,,,
13.80653834,0.340738722,26,-10.85320169,57,53,1,0,,,
13.83891916,0.681477443,27,-10.50309841,58,55,1,0,,,
13.87072206,0.340738722,26,-10.85320169,57,55,1,0,,,
13.90301561,0,25,-10.85320169,57,55,0,0,,,
13.93462181,0.681477443,27,-10.85320169,57,54,1,0,,,
13.96673107,0.340738722,26,-10.85320169,57,50,1,0,,,
13.99888825,0.340738722,26,-11.55340826,55,55,1,0,,,
14.03109479,0.340738722,26,-10.50309841,58,64,1,0,,,
14.06276631,0.340738722,26,-10.85320169,57,55,1,0,,,
14.09516954,0.340738722,26,-11.20330497,56,55,1,0,,,
14.12678981,0.340738722,26,-10.85320169,57,47,1,0,,,
14.15923429,0.340738722,26,-10.50309841,58,55,1,0,,,
14.19116759,0,25,-11.20330497,56,56,1,0,,,
14.22313523,0,25,-10.85320169,57,55,0,0,,,
14.2556994,0,25,-11.20330497,56,55,0,0,,,
14.28723168,0.340738722,26,-10.85320169,57,56,1,0,,,
14.31905007,0,25,-10.85320169,57,55,1,0,,,
14.35089946,0.340738722,26,-11.20330497,56,51,1,0,,,
14.38346791,0.340738722,26,-11.20330497,56,54,1,0,,,
14.41499639,0,25,-10.85320169,57,55,1,0,,,
14.44700956,0,25,-11.55340826,55,52,1,0,,,
14.47925854,0.340738722,26,-10.85320169,57,55,1,0,,,
14.51153708,0.340738722,26,-10.85320169,57,55,1,0,,,
14.54341054,-0.340738722,24,-10.85320169,57,55,1,0,,,
14.57553363,-0.340738722,24,-10.85320169,57,54,1,0,,,
14.60754752,0.340738722,26,-10.50309841,58,55,2,0,,,
14.63893962,0.340738722,26,-10.85320169,57,55,0,0,,,
14.67131639,0,25,-10.85320169,57,55,0,0,,,
14.70560718,0.340738722,26,-10.85320169,57,56,1,0,,,
14.73649287,0.340738722,26,-10.85320169,57,55,1,0,,,
14.7685492,-0.340738722,24,-12.6037181,52,55,0,0,,,
14.79975724,0.340738722,26,-11.20330497,56,55,0,0,,,
14.83211327,0.340738722,26,-10.85320169,57,54,1,0,,,
14.86375713,0.340738722,26,-10.50309841,58,53,1,0,,,
14.89615059,0.340738722,26,-10.85320169,57,52,1,0,,,
14.92781949,1.362954886,29,-10.85320169,57,54,1,0,,,
14.96009517,0.340738722,26,-10.85320169,57,55,1,0,,,
14.99197006,0,25,-10.85320169,57,58,0,0,,,
15.02416039,0.340738722,26,-10.85320169,57,54,1,0,,,
15.05570292,0.340738722,26,-11.55340826,55,55,1,0,,,
15.08808303,0.340738722,26,-10.85320169,57,55,0,0,,,
15.1199491,0,25,-10.85320169,57,52,2,0,,,
15.15235353,0.340738722,26,-10.85320169,57,50,1,0,,,
15.18384147,0.340738722,26,-10.85320169,57,55,1,0,,,
15.21593547,0.340738722,26,-10.50309841,58,51,1,0,,,
15.24788857,0.340738722,26,-10.85320169,57,57,0,0,,,
15.27970695,0,25,-10.85320169,57,59,1,0,,,
15.31189609,0.340738722,26,-10.85320169,57,50,0,0,,,
15.34394407,0.681477443,27,-10.85320169,57,56,0,0,,,
15.37622213,0.681477443,27,-10.85320169,57,56,0,0,,,
15.40812111,0.681477443,27,-10.15299513,59,54,1,0,,,
15.43997955,0.340738722,26,-10.85320169,57,55,1,0,,,
15.47181511,0.340738722,26,-10.85320169,57,55,1,0,,,
15.50404429,0.340738722,26,-10.85320169,57,55,1,0,,,
15.53600979,0.340738722,26,-10.85320169,57,55,1,0,,,
15.56818676,0,25,-11.20330497,56,55,0,0,,,
15.60027623,0,25,-10.85320169,57,56,1,0,,,
15.63188505,0,25,-10.85320169,57,54,1,0,,,
15.6641798,0,25,-11.20330497,56,54,1,0,,,
15.69617653,0.340738722,26,-10.85320169,57,55,1,0,,,
15.72828436,0.340738722,26,-11.20330497,56,47,1,0,,,
15.76015139,0.340738722,26,-10.50309841,58,55,1,0,,,
15.7923398,0.340738722,26,-10.85320169,57,54,1,0,,,
15.82428932,0.340738722,26,-10.85320169,57,56,1,0,,,
15.85631275,-0.340738722,24,-10.85320169,57,55,1,0,,,
15.88854456,0.340738722,26,-10.85320169,57,55,1,0,,,
15.91999149,0.340738722,26,-10.85320169,57,50,1,0,,,
15.95235658,0.340738722,26,-10.85320169,57,58,1,0,,,
15.98442936,0,25,-11.90351154,54,55,1,0,,,
16.01629138,0.340738722,26,-10.85320169,57,55,1,0,,,
16.04855156,0.340738722,26,-10.85320169,57,55,0,0,,,
16.08070111,0.340738722,26,-10.85320169,57,55,1,0,,,
16.11247206,-0.340738722,24,-10.85320169,57,55,0,0,,,
16.14442277,0.681477443,27,-10.85320169,57,55,0,0,,,
16.1762712,0.340738722,26,-10.50309841,58,54,0,0,,,
16.20853996,0.340738722,26,-10.85320169,57,55,1,0,,,
16.24066281,0.340738722,26,-10.85320169,57,55,1,0,,,
16.27240181,0.340738722,26,-10.85320169,57,55,1,0,,,
16.30492711,0.340738722,26,-11.20330497,56,56,1,0,,,
16.336555,0.340738722,26,-10.85320169,57,55,1,0,,,
16.36861038,0,25,-10.15299513,59,55,1,0,,,
16.40082526,0.340738722,26,-10.85320169,57,55,1,0,,,
16.43284774,-0.340738722,24,-11.55340826,55,50,1,0,,,
16.46444345,0.340738722,26,-10.85320169,57,54,1,0,,,
16.49671507,0.340738722,26,-10.85320169,57,55,1,0,,,
16.52896285,0.340738722,26,-10.85320169,57,54,1,0,,,
16.56079865,0.340738722,26,-10.85320169,57,58,0,0,,,
16.59275484,-0.340738722,24,-11.90351154,54,55,1,0,,,
16.62459111,0,25,-11.55340826,55,55,0,0,,,
16.65709734,0.340738722,26,-10.85320169,57,55,1,0,,,
16.68914986,0.340738722,26,-10.85320169,57,55,1,0,,,
16.72116351,0,25,-10.85320169,57,52,1,0,,,
16.75316262,0.340738722,26,-10.85320169,57,55,1,0,,,
16.78571749,0.340738722,26,-11.55340826,55,55,0,0,,,
16.8168962,0.340738722,26,-10.85320169,57,56,0,0,,,
16.8492434,0.340738722,26,-10.85320169,57,56,1,0,,,
16.88111877,0.340738722,26,-10.85320169,57,57,1,0,,,
16.91315818,0.340738722,26,-11.20330497,56,55,1,0,,,
16.94521785,0.340738722,26,-10.85320169,57,54,1,0,,,
16.9774375,0.340738722,26,-10.15299513,59,56,2,0,,,
17.00923014,0.340738722,26,-10.85320169,57,55,1,0,,,
17.04095387,0.340738722,26,-10.50309841,58,54,1,0,,,
17.07271719,0.340738722,26,-10.50309841,58,55,1,0,,,
17.1051755,0.340738722,26,-10.85320169,57,53,0,0,,,
17.13743019,0.340738722,26,-10.85320169,57,54,1,0,,,
17.16925836,0.340738722,26,-10.85320169,57,52,1,0,,,
17.20151448,0.340738722,26,-10.85320169,57,53,1,0,,,
17.23337388,0.340738722,26,-10.50309841,58,46,1,0,,,
17.26502061,0,25,-10.50309841,58,55,1,0,,,
17.29748225,0.340738722,26,-10.85320169,57,57,1,0,,,
17.32921195,0.340738722,26,-10.85320169,57,54,1,0,,,
