Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,,
5.255738258,10.56290037,57,-10.85320169,26,-1,0,0,,,,
5.288283348,10.56290037,57,-10.85320169,26,-1,0,0,,,,
5.320798635,10.56290037,57,-10.85320169,26,-1,1,0,,,,
5.352565527,10.56290037,57,-11.20330497,25,-1,0,0,,,,
5.384814262,10.56290037,57,-10.85320169,26,0,0,0,,,,
5.416675568,10.56290037,57,-11.20330497,25,-1,0,0,,,,
5.448833704,10.56290037,57,-10.85320169,26,-1,0,0,,,,
5.480947495,10.56290037,57,-11.20330497,25,0,0,0,,,,
5.512536764,10.90363909,58,-10.85320169,26,-1,0,0,,,,
5.544995308,10.90363909,58,-10.85320169,26,0,0,0,,,,
5.576723576,10.56290037,57,-10.85320169,26,0,0,0,,,,
5.608533382,11.24437781,59,-10.85320169,26,-1,0,0,,,,
5.640452147,10.56290037,57,-11.20330497,25,0,0,0,,,,
5.672812462,10.56290037,57,-11.20330497,25,0,1,0,,,,
5.704583406,10.90363909,58,-11.55340826,24,0,0,0,,,,
5.736733913,10.90363909,58,-11.20330497,25,0,0,0,,,,
5.768634796,10.56290037,57,-11.20330497,25,-1,1,0,,,,
5.801032305,10.22216165,56,-11.20330497,25,0,0,0,,,,
5.83298111,10.56290037,57,-10.85320169,26,-1,0,0,,,,
5.865104914,10.56290037,57,-10.85320169,26,0,0,0,,,,
5.897111177,10.90363909,58,-10.85320169,26,0,-1,0,,,,
5.929139853,10.56290037,57,-11.20330497,25,0,-1,0,,,,
5.96100235,10.56290037,57,-10.85320169,26,0,0,0,,,,
5.993036032,10.90363909,58,-11.20330497,25,0,0,0,,,,
6.024559021,10.56290037,57,-11.20330497,25,0,0,0,,,,
6.056589842,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.089407444,10.90363909,58,-10.85320169,26,-1,-1,0,,,,
6.121655941,11.58511653,60,-10.85320169,26,0,0,0,,,,
6.153581619,10.56290037,57,-11.55340826,24,0,0,0,,,,
6.185666323,10.90363909,58,-11.20330497,25,-1,0,0,,,,
6.217997313,10.90363909,58,-10.85320169,26,0,0,0,,,,
6.24938941,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.281690359,10.90363909,58,-10.85320169,26,0,0,0,,,,
6.313709259,10.56290037,57,-11.20330497,25,0,0,0,,,,
6.345591307,10.56290037,57,-11.20330497,25,-1,1,0,,,,
6.377732754,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.409973383,10.56290037,57,-11.20330497,25,0,1,0,,,,
6.441468,10.22216165,56,-11.20330497,25,0,0,0,,,,
6.473570108,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.505225182,10.22216165,56,-10.85320169,26,0,0,0,,,,
6.53747797,10.56290037,57,-10.85320169,26,-1,0,0,,,,
6.569335222,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.601484299,10.56290037,57,-11.55340826,24,0,1,0,,,,
6.63373208,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.665828228,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.697784901,10.56290037,57,-11.20330497,25,0,1,0,,,,
6.729383707,10.56290037,57,-10.85320169,26,0,1,0,,,,
6.761813879,10.56290037,57,-10.85320169,26,0,1,0,,,,
6.79387641,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.825900078,10.56290037,57,-10.85320169,26,0,0,0,,,,
6.858015537,10.56290037,57,-10.85320169,26,0,1,0,,,,
6.889924526,10.56290037,57,-11.55340826,24,0,0,0,,,,
6.921961784,10.56290037,57,-10.85320169,26,0,-1,0,,,,
6.953628302,9.881422925,55,-10.15299513,28,0,0,0,,,,
6.985541582,10.56290037,57,-11.20330497,25,0,1,0,,,,
7.017838001,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.049556255,10.56290037,57,-11.55340826,24,0,0,0,,,,
7.082021236,10.56290037,57,-11.20330497,25,0,0,0,,,,
7.114025831,11.24437781,59,-10.85320169,26,1,0,0,,,,
7.146145344,10.56290037,57,-11.20330497,25,0,0,0,,,,
7.178073645,10.56290037,57,-10.85320169,26,-1,0,0,,,,
7.209745646,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.242213011,10.22216165,56,-10.15299513,28,0,0,0,,,,
7.273878098,10.56290037,57,-11.20330497,25,0,0,0,,,,
7.306271076,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.337780714,10.56290037,57,-11.20330497,25,0,-1,0,,,,
7.369989634,10.90363909,58,-10.85320169,26,0,-1,0,,,,
7.401866674,10.56290037,57,-10.85320169,26,-1,0,0,,,,
7.433865547,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.466051817,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.498091459,10.56290037,57,-10.85320169,26,-1,0,0,,,,
7.529624939,10.56290037,57,-11.20330497,25,0,0,0,,,,
7.562157154,10.90363909,58,-11.20330497,25,-1,0,0,,,,
7.59368968,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.626718044,10.56290037,57,-10.85320169,26,-1,0,0,,,,
7.658233166,10.90363909,58,-11.20330497,25,-1,0,0,,,,
7.690263748,10.56290037,57,-11.20330497,25,0,0,0,,,,
7.722126484,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.753867149,10.90363909,58,-10.85320169,26,0,0,0,,,,
7.787028551,10.56290037,57,-11.20330497,25,-1,0,0,,,,
7.81892395,10.56290037,57,-10.85320169,26,0,0,0,,,,
7.851464987,10.56290037,57,-11.20330497,25,-1,0,0,,,,
7.883253336,10.56290037,57,-11.20330497,25,0,-1,0,,,,
7.915251255,10.56290037,57,-10.85320169,26,-1,0,0,,,,
7.947119236,10.90363909,58,-10.85320169,26,0,1,0,,,,
7.979312181,10.56290037,57,-11.20330497,25,0,0,0,,,,
8.011151314,10.56290037,57,-10.85320169,26,-1,0,0,,,,
8.043130875,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.074899673,10.56290037,57,-11.20330497,25,0,0,0,,,,
8.107355356,10.56290037,57,-11.20330497,25,-1,-1,0,,,,
8.139244318,10.56290037,57,-11.55340826,24,0,0,0,,,,
8.170929432,10.56290037,57,-11.20330497,25,0,0,0,,,,
8.202801943,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.23473835,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.267056227,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.298859596,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.331079006,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.363004684,10.56290037,57,-10.50309841,27,-1,0,0,,,,
8.395017385,9.881422925,55,-11.20330497,25,0,0,0,,,,
8.427080154,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.459190607,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.490936756,10.56290037,57,-10.85320169,26,-1,0,0,,,,
8.523166895,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.555148363,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.587316751,10.56290037,57,-10.85320169,26,0,1,0,,,,
8.619236469,10.56290037,57,-11.55340826,24,0,0,0,,,,
8.651335478,10.56290037,57,-11.20330497,25,0,0,0,,,,
8.683363438,10.90363909,58,-10.85320169,26,0,0,0,,,,
8.715392828,10.56290037,57,-11.20330497,25,0,0,0,,,,
8.747177362,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.779430151,10.90363909,58,-11.20330497,25,0,0,0,,,,
8.811272621,11.58511653,60,-11.20330497,25,0,0,0,,,,
8.843024731,10.56290037,57,-11.55340826,24,-1,0,0,,,,
8.875555515,10.56290037,57,-11.20330497,25,0,1,0,,,,
8.907019854,9.881422925,55,-11.20330497,25,0,0,0,,,,
8.939511299,10.56290037,57,-10.85320169,26,0,0,0,,,,
8.971362352,10.56290037,57,-10.50309841,27,0,1,0,,,,
9.003530979,10.56290037,57,-11.20330497,25,-1,0,0,,,,
9.03546381,10.56290037,57,-11.20330497,25,0,1,0,,,,
9.067445517,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.099618912,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.13125062,10.56290037,57,-11.20330497,25,0,0,0,,,,
9.163268328,10.56290037,57,-11.20330497,25,0,1,0,,,,
9.195030212,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.227032423,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.259584904,10.56290037,57,-11.20330497,25,1,0,0,,,,
9.291660309,11.58511653,60,-11.20330497,25,-1,0,0,,,,
9.32380724,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.355759621,10.56290037,57,-11.20330497,25,0,0,0,,,,
9.387515783,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.419716358,10.56290037,57,-10.85320169,26,0,-1,0,,,,
9.451506615,10.56290037,57,-10.85320169,26,-1,0,0,,,,
9.483683825,9.881422925,55,-10.50309841,27,-1,0,0,,,,
9.515366316,10.56290037,57,-10.85320169,26,0,-1,0,,,,
9.548108816,10.56290037,57,-11.20330497,25,0,0,0,,,,
9.579690456,10.56290037,57,-11.20330497,25,0,1,0,,,,
9.611626625,10.90363909,58,-10.85320169,26,0,-1,0,,,,
9.643358946,10.56290037,57,-11.20330497,25,0,1,0,,,,
9.675512314,10.56290037,57,-11.55340826,24,0,0,0,,,,
9.707550287,10.56290037,57,-11.20330497,25,0,0,0,,,,
9.739549875,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.772007465,10.22216165,56,-11.55340826,24,-1,0,0,,,,
9.804049969,10.56290037,57,-11.20330497,25,0,0,0,,,,
9.835907459,10.56290037,57,-10.85320169,26,-1,0,0,,,,
9.868074179,10.56290037,57,-10.85320169,26,0,0,0,,,,
9.899690628,10.56290037,57,-10.85320169,26,0,1,0,,,,
9.932076693,10.56290037,57,-11.20330497,25,0,1,0,,,,
9.964262962,10.90363909,58,-11.20330497,25,0,0,0,,,,
9.9963305,10.56290037,57,-10.85320169,26,0,0,0,,,,
10.02794433,10.56290037,57,-11.20330497,25,-1,0,0,,,,
10.06021786,10.56290037,57,-10.85320169,26,0,0,0,,,,
10.09214091,10.56290037,57,-10.85320169,26,-1,0,0,,,,
10.12415576,10.56290037,57,-11.20330497,25,0,1,0,,,,
10.15595627,10.56290037,57,-11.55340826,24,0,0,0,,,,
10.18819356,10.56290037,57,-11.20330497,25,-1,0,0,,,,
10.2204597,10.90363909,58,-11.20330497,25,0,0,0,,,,
10.25238514,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.28442287,10.56290037,57,-10.85320169,26,-1,0,0,,,,
10.31647539,10.90363909,58,-11.20330497,25,0,1,0,,,,
10.34839797,11.58511653,60,-10.85320169,26,-1,0,0,,,,
10.380265,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.41273332,10.56290037,57,-10.85320169,26,-1,1,0,,,,
10.44418049,10.56290037,57,-10.85320169,26,0,1,0,,,,
10.47594953,10.56290037,57,-11.20330497,25,-1,0,0,,,,
10.50878811,10.56290037,57,-10.85320169,26,0,0,0,,,,
10.54001164,10.56290037,57,-11.20330497,25,-1,1,0,,,,
10.57244039,10.90363909,58,-10.85320169,26,0,-1,0,,,,
10.60421515,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.63651991,10.90363909,58,-11.90351154,23,0,1,0,,,,
10.66857529,10.90363909,58,-11.20330497,25,0,0,0,,,,
10.70034289,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.73237991,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.76450157,10.56290037,57,-10.85320169,26,0,-1,0,,,,
10.79686594,10.56290037,57,-10.85320169,26,0,0,0,,,,
10.82877088,11.58511653,60,-11.20330497,25,-1,0,0,,,,
10.86108017,10.56290037,57,-11.55340826,24,0,0,0,,,,
10.89242864,10.90363909,58,-10.85320169,26,0,0,0,,,,
10.92464423,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.95640063,10.56290037,57,-11.20330497,25,0,0,0,,,,
10.98853946,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.02058721,9.881422925,55,-10.50309841,27,0,0,0,,,,
11.05251646,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.08469057,10.56290037,57,-11.20330497,25,-1,0,0,,,,
11.11693621,9.881422925,55,-11.20330497,25,-1,0,0,,,,
11.14895725,10.56290037,57,-11.20330497,25,-1,0,0,,,,
11.18114257,10.56290037,57,-11.20330497,25,-1,-1,0,,,,
11.21309543,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.2452507,10.56290037,57,-10.85320169,26,-1,0,0,,,,
11.27702355,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.30933237,10.56290037,57,-10.85320169,26,-1,0,0,,,,
11.34166741,10.56290037,57,-10.85320169,26,0,1,0,,,,
11.37301183,10.56290037,57,-11.20330497,25,0,0,0,,,,
11.40485311,10.90363909,58,-10.50309841,27,0,0,0,,,,
11.43684626,10.56290037,57,-10.85320169,26,-1,0,0,,,,
11.46891928,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.50138927,10.90363909,58,-10.85320169,26,0,0,0,,,,
11.53320765,10.56290037,57,-11.55340826,24,0,0,0,,,,
11.56523395,10.56290037,57,-11.20330497,25,1,0,0,,,,
11.59736824,9.881422925,55,-10.85320169,26,0,0,0,,,,
11.62939095,10.56290037,57,-11.20330497,25,0,0,0,,,,
11.6613853,10.56290037,57,-11.20330497,25,0,-1,0,,,,
11.69352555,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.72573137,10.56290037,57,-11.20330497,25,0,1,0,,,,
11.75774503,10.56290037,57,-11.55340826,24,0,0,0,,,,
11.78916717,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.82156181,10.56290037,57,-11.20330497,25,0,1,0,,,,
11.85332203,10.56290037,57,-11.20330497,25,0,0,0,,,,
11.88507032,10.56290037,57,-11.55340826,24,0,0,0,,,,
11.91727471,10.90363909,58,-11.20330497,25,-1,0,0,,,,
11.94964242,10.56290037,57,-10.85320169,26,0,0,0,,,,
11.98144889,10.56290037,57,-10.85320169,26,-1,0,0,,,,
12.0137217,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.04568148,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.07764316,10.56290037,57,-10.85320169,26,1,0,0,,,,
12.10934281,10.56290037,57,-10.85320169,26,0,0,0,,,,
12.14195323,11.24437781,59,-10.85320169,26,-1,1,0,,,,
12.17368078,10.56290037,57,-10.85320169,26,-1,1,0,,,,
12.20546293,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.23743987,10.90363909,58,-11.55340826,24,0,0,0,,,,
12.26969361,10.90363909,58,-11.20330497,25,0,0,0,,,,
12.30177546,10.56290037,57,-11.55340826,24,0,0,0,,,,
12.33350563,10.56290037,57,-11.20330497,25,0,-1,0,,,,
12.36571455,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.39752603,10.56290037,57,-10.85320169,26,0,0,0,,,,
12.4295435,10.56290037,57,-10.85320169,26,0,1,0,,,,
12.46195436,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.49398994,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.52641702,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.55790353,10.56290037,57,-10.85320169,26,-1,0,0,,,,
12.58937883,10.56290037,57,-10.85320169,26,0,0,0,,,,
12.62173772,10.56290037,57,-11.55340826,24,0,0,0,,,,
12.65363765,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.68575525,10.56290037,57,-10.50309841,27,-1,0,0,,,,
12.71785545,10.56290037,57,-11.20330497,25,-1,0,0,,,,
12.75017953,10.56290037,57,-11.20330497,25,0,1,0,,,,
12.7819612,10.56290037,57,-11.20330497,25,-1,0,0,,,,
12.81417799,10.90363909,58,-11.20330497,25,0,0,0,,,,
12.84619975,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.87791586,10.56290037,57,-10.85320169,26,0,-1,0,,,,
12.91035891,10.56290037,57,-10.85320169,26,0,1,0,,,,
12.94234776,10.56290037,57,-11.20330497,25,0,0,0,,,,
12.97428679,10.56290037,57,-10.50309841,27,0,0,0,,,,
13.00615525,10.22216165,56,-10.85320169,26,0,0,0,,,,
13.03806734,10.56290037,57,-10.85320169,26,0,-1,0,,,,
13.07011008,10.56290037,57,-10.85320169,26,0,1,0,,,,
13.10208249,10.90363909,58,-11.20330497,25,0,0,0,,,,
13.13448858,10.56290037,57,-10.85320169,26,0,0,0,,,,
13.16607594,10.56290037,57,-10.85320169,26,-1,0,0,,,,
13.19830561,10.56290037,57,-10.85320169,26,0,0,0,,,,
13.23013663,10.56290037,57,-10.85320169,26,0,1,0,,,,
13.26264238,10.56290037,57,-10.85320169,26,-1,1,0,,,,
13.29460955,10.56290037,57,-11.20330497,25,0,0,0,,,,
13.32646513,10.56290037,57,-10.85320169,26,-1,0,0,,,,
13.35852027,10.56290037,57,-10.85320169,26,-1,0,0,,,,
13.39108038,10.22216165,56,-11.20330497,25,0,0,0,,,,
13.42261028,10.56290037,57,-11.20330497,25,0,1,0,,,,
13.45443439,10.56290037,57,-11.20330497,25,0,-1,0,,,,
13.48651576,10.56290037,57,-11.20330497,25,0,0,0,,,,
13.51833057,10.56290037,57,-10.85320169,26,0,0,0,,,,
13.55045676,9.881422925,55,-11.20330497,25,0,0,0,,,,
13.58274007,10.56290037,57,-10.85320169,26,0,-1,0,,,,
13.6148572,10.56290037,57,-11.20330497,25,-1,0,0,,,,
13.64697504,10.56290037,57,-11.20330497,25,-1,0,0,,,,
13.67892575,10.56290037,57,-11.20330497,25,0,0,0,,,,
13.71106815,9.881422925,55,-10.15299513,28,1,0,0,,,,
13.74282789,10.56290037,57,-11.20330497,25,0,1,0,,,,
13.77500987,10.56290037,57,-10.85320169,26,0,0,0,,,,
13.80715632,10.90363909,58,-11.55340826,24,0,0,0,,,,
13.83905053,10.90363909,58,-10.85320169,26,-1,0,0,,,,
13.87113786,10.56290037,57,-10.85320169,26,0,0,0,,,,
13.90281248,10.56290037,57,-11.20330497,25,-1,0,0,,,,
13.93462443,10.56290037,57,-11.20330497,25,0,0,0,,,,
13.96710849,10.90363909,58,-10.50309841,27,0,0,0,,,,
13.99871778,9.881422925,55,-11.20330497,25,0,0,0,,,,
14.03114796,9.881422925,55,-11.20330497,25,0,0,0,,,,
14.06277156,10.56290037,57,-10.85320169,26,-1,0,0,,,,
14.095191,10.56290037,57,-10.85320169,26,-1,1,0,,,,
14.12720013,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.15924215,10.56290037,57,-11.20330497,25,0,0,0,,,,
14.19157457,10.56290037,57,-11.20330497,25,-1,0,0,,,,
14.22335124,10.90363909,58,-11.20330497,25,-1,0,0,,,,
14.25532293,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.28718686,10.56290037,57,-10.85320169,26,-1,1,0,,,,
14.31926918,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.35105467,10.90363909,58,-11.20330497,25,0,0,0,,,,
14.38322186,10.56290037,57,-11.20330497,25,0,0,0,,,,
14.41491985,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.44709039,10.56290037,57,-10.15299513,28,-1,-1,0,,,,
14.47915888,9.881422925,55,-11.20330497,25,0,0,0,,,,
14.51159859,10.56290037,57,-11.20330497,25,-1,0,0,,,,
14.54353404,10.56290037,57,-11.20330497,25,0,1,0,,,,
14.57553792,10.56290037,57,-11.20330497,25,0,0,0,,,,
14.60772848,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.63966751,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.67148137,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.70361209,9.881422925,55,-11.20330497,25,0,0,0,,,,
14.73568916,10.90363909,58,-10.85320169,26,1,0,0,,,,
14.76786971,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.79947662,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.83125138,10.56290037,57,-10.85320169,26,0,-1,0,,,,
14.86363173,10.56290037,57,-11.20330497,25,0,0,0,,,,
14.89582491,10.90363909,58,-10.85320169,26,0,0,0,,,,
14.92781377,10.56290037,57,-10.85320169,26,0,0,0,,,,
14.95949626,10.56290037,57,-11.20330497,25,0,1,0,,,,
14.99158311,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.02405953,10.90363909,58,-11.55340826,24,0,-1,0,,,,
15.05550551,11.24437781,59,-11.20330497,25,0,0,0,,,,
15.08789301,10.56290037,57,-11.20330497,25,-1,1,0,,,,
15.11990714,10.56290037,57,-11.20330497,25,0,1,0,,,,
15.15196371,10.56290037,57,-11.20330497,25,0,1,0,,,,
15.18391323,10.56290037,57,-10.85320169,26,0,-1,0,,,,
15.21594071,10.56290037,57,-10.85320169,26,-1,0,0,,,,
15.24754238,9.881422925,55,-10.85320169,26,0,0,0,,,,
15.27978945,10.56290037,57,-10.85320169,26,0,0,0,,,,
15.3120873,10.56290037,57,-10.85320169,26,0,1,0,,,,
15.34391284,10.56290037,57,-10.85320169,26,0,0,0,,,,
15.37565374,10.56290037,57,-10.85320169,26,0,0,0,,,,
15.40801644,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.44013357,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.47200584,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.50415373,10.56290037,57,-10.85320169,26,0,-1,0,,,,
15.53582001,10.56290037,57,-11.20330497,25,0,1,0,,,,
15.56828332,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.59986138,9.881422925,55,-10.15299513,28,-1,0,0,,,,
15.63210225,10.56290037,57,-11.20330497,25,-1,0,0,,,,
15.66386485,10.56290037,57,-10.85320169,26,0,0,0,,,,
15.69585228,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.72837591,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.76059747,10.56290037,57,-11.20330497,25,0,1,0,,,,
15.79251385,10.56290037,57,-10.85320169,26,-1,0,0,,,,
15.82417178,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.85691285,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.88846517,10.56290037,57,-11.20330497,25,0,0,0,,,,
15.920362,10.56290037,57,-10.85320169,26,0,-1,0,,,,
15.95220232,10.56290037,57,-10.85320169,26,-1,-1,0,,,,
15.98423266,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.01577568,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.04781079,10.56290037,57,-10.85320169,26,-1,0,0,,,,
16.08035588,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.11266494,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.14470315,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.17718315,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.20875931,10.22216165,56,-11.90351154,23,0,1,0,,,,
16.24098086,10.56290037,57,-11.20330497,25,0,1,0,,,,
16.27344489,10.56290037,57,-11.20330497,25,0,1,0,,,,
16.30490613,10.56290037,57,-11.20330497,25,0,1,0,,,,
16.33738184,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.36889887,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.40125871,10.22216165,56,-10.85320169,26,0,0,0,,,,
16.43350053,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.46549416,10.56290037,57,-10.85320169,26,-1,0,0,,,,
16.49721146,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.5295558,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.56154203,10.56290037,57,-10.85320169,26,1,0,0,,,,
16.59309626,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.6251173,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.65707874,10.56290037,57,-10.85320169,26,-1,0,0,,,,
16.68895221,10.56290037,57,-10.50309841,27,0,0,0,,,,
16.72117972,10.56290037,57,-10.85320169,26,0,0,0,,,,
16.7524879,10.22216165,56,-11.55340826,24,0,0,0,,,,
16.78469181,10.56290037,57,-11.20330497,25,0,1,0,,,,
16.81712103,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.84917712,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.88111567,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.91326094,10.56290037,57,-10.85320169,26,-1,0,0,,,,
16.9447763,10.56290037,57,-11.20330497,25,0,0,0,,,,
16.97731519,10.56290037,57,-10.85320169,26,0,0,0,,,,
17.00881433,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.04141951,10.56290037,57,-11.20330497,25,-1,0,0,,,,
17.07346773,10.90363909,58,-11.20330497,25,0,0,0,,,,
17.1049118,11.58511653,60,-10.85320169,26,0,0,0,,,,
17.1369369,10.56290037,57,-10.85320169,26,0,0,0,,,,
17.16930199,10.56290037,57,-11.20330497,25,0,-1,0,,,,
17.20139313,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.2328527,10.56290037,57,-11.55340826,24,0,0,0,,,,
17.26495957,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.29751468,10.56290037,57,-11.20330497,25,-1,-1,0,,,,
17.32955289,10.56290037,57,-10.85320169,26,0,-1,0,,,,
17.36150122,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.39365458,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.42513561,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.45697212,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.48937249,10.56290037,57,-11.20330497,25,0,1,0,,,,
17.52143216,10.56290037,57,-10.85320169,26,-1,0,0,,,,
17.55345035,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.58550334,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.61755133,10.90363909,58,-10.85320169,26,0,0,0,,,,
17.64929032,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.68130159,10.90363909,58,-11.20330497,25,0,0,0,,,,
17.71369076,9.881422925,55,-11.20330497,25,-1,1,0,,,,
17.74577785,10.56290037,57,-10.85320169,26,0,0,0,,,,
17.77763224,10.56290037,57,-11.20330497,25,0,1,0,,,,
17.8096509,10.90363909,58,-10.85320169,26,0,0,0,,,,
17.84152913,10.56290037,57,-10.85320169,26,-1,0,0,,,,
17.87350941,10.56290037,57,-11.20330497,25,0,0,0,,,,
17.90597105,10.56290037,57,-11.20330497,25,0,-1,0,,,,
17.93775535,10.56290037,57,-11.55340826,24,0,1,0,,,,
17.9698956,10.90363909,58,-11.20330497,25,-1,-1,0,,,,
18.00196052,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.03372097,10.56290037,57,-11.55340826,24,0,0,0,,,,
18.06592178,10.56290037,57,-10.85320169,26,0,-1,0,,,,
18.09802651,10.56290037,57,-11.20330497,25,0,0,0,,,,
18.13002038,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.16201448,10.56290037,57,-10.85320169,26,0,1,0,,,,
18.19433379,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.22578239,10.56290037,57,-11.20330497,25,1,0,0,,,,
18.2577107,10.56290037,57,-10.85320169,26,0,-1,0,,,,
18.28963518,10.56290037,57,-11.20330497,25,0,-1,0,,,,
18.32210016,10.90363909,58,-11.90351154,23,0,1,0,,,,
18.3536756,10.90363909,58,-10.85320169,26,-1,0,0,,,,
18.38622212,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.41813111,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.44986916,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.48216462,10.56290037,57,-10.85320169,26,-1,0,0,,,,
18.51392961,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.54638982,9.881422925,55,-10.85320169,26,0,0,0,,,,
18.57819867,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.60989475,10.90363909,58,-10.85320169,26,0,0,0,,,,
18.64207911,10.56290037,57,-10.50309841,27,-1,0,0,,,,
