Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,
17.95384359,1.022216165,28,-10.15299513,59,57,1,0,,,
17.98560095,0.681477443,27,-10.15299513,59,57,1,0,,,
18.01754618,1.022216165,28,-9.802891853,60,57,1,0,,,
18.04935646,1.022216165,28,-10.15299513,59,58,1,0,,,
18.08138704,0.681477443,27,-10.15299513,59,57,1,0,,,
18.11342669,0.681477443,27,-10.15299513,59,57,1,0,,,
18.14545369,0.681477443,27,-9.802891853,60,56,1,0,,,
18.1780169,1.022216165,28,-10.15299513,59,57,0,0,,,
18.21081901,1.022216165,28,-10.15299513,59,57,1,0,,,
18.24240184,0.681477443,27,-10.15299513,59,57,1,0,,,
18.27424431,0.681477443,27,-10.15299513,59,58,0,0,,,
18.30638957,1.022216165,28,-10.15299513,59,58,1,0,,,
18.33843374,0.681477443,27,-9.802891853,60,57,1,0,,,
18.37025595,1.022216165,28,-10.15299513,59,57,0,0,,,
18.40244508,1.022216165,28,-10.15299513,59,57,0,0,,,
18.43400002,0.681477443,27,-10.15299513,59,57,2,0,,,
18.46603203,1.022216165,28,-10.15299513,59,58,1,0,,,
18.498142,0.681477443,27,-10.15299513,59,57,1,0,,,
18.52992725,0.681477443,27,-10.15299513,59,58,1,0,,,
18.56227994,0.681477443,27,-10.15299513,59,57,1,0,,,
18.5941627,0.681477443,27,-10.15299513,59,57,1,0,,,
18.62648344,0.681477443,27,-10.15299513,59,57,0,0,,,
18.65857768,0.681477443,27,-10.50309841,58,57,1,0,,,
18.69052076,0.681477443,27,-10.15299513,59,58,0,0,,,
18.72265339,1.022216165,28,-10.15299513,59,56,1,0,,,
18.75452566,1.022216165,28,-9.802891853,60,57,1,0,,,
18.78633785,0.681477443,27,-9.802891853,60,57,1,0,,,
18.81853008,0.681477443,27,-10.15299513,59,57,1,0,,,
18.85041451,0.681477443,27,-10.15299513,59,57,0,0,,,
18.8822937,0.681477443,27,-10.15299513,59,57,0,0,,,
18.91411257,0.681477443,27,-9.802891853,60,57,0,0,,,
18.94640136,0.681477443,27,-10.15299513,59,57,1,0,,,
18.97805309,1.022216165,28,-10.15299513,59,57,0,0,,,
19.01067209,0.681477443,27,-10.15299513,59,58,1,0,,,
19.04270124,1.022216165,28,-10.15299513,59,56,1,0,,,
19.07479382,0.681477443,27,-10.15299513,59,57,1,0,,,
19.10660243,0.681477443,27,-10.15299513,59,57,1,0,,,
19.13879919,0.681477443,27,-10.15299513,59,56,0,0,,,
19.17097521,0.681477443,27,-10.15299513,59,58,1,0,,,
19.20287943,1.022216165,28,-10.15299513,59,58,1,0,,,
19.23496509,1.022216165,28,-10.15299513,59,57,1,0,,,
19.26701427,1.022216165,28,-10.15299513,59,56,1,0,,,
19.29878926,0.681477443,27,-10.15299513,59,57,1,0,,,
19.33061218,1.022216165,28,-9.802891853,60,57,0,0,,,
19.36251378,0.681477443,27,-10.15299513,59,57,0,0,,,
19.39486647,0.681477443,27,-10.15299513,59,57,1,0,,,
19.42692566,0.681477443,27,-9.802891853,60,57,1,0,,,
19.45878983,0.681477443,27,-10.15299513,59,56,1,0,,,
19.49121976,0.681477443,27,-10.15299513,59,57,2,0,,,
19.52264261,0.681477443,27,-10.15299513,59,57,0,0,,,
19.55513191,0.681477443,27,-10.15299513,59,56,1,0,,,
19.58729434,0.681477443,27,-10.15299513,59,57,1,0,,,
19.61937165,0.681477443,27,-9.802891853,60,57,1,0,,,
19.65120745,0.681477443,27,-10.15299513,59,57,1,0,,,
19.68279672,0.681477443,27,-10.15299513,59,57,1,0,,,
19.71472955,0.681477443,27,-9.802891853,60,57,1,0,,,
19.74705768,1.362954886,29,-10.15299513,59,56,1,0,,,
19.77933741,0.681477443,27,-10.15299513,59,58,1,0,,,
